"","County","TotPop","State","GeoName","WhitePct","BachelorsPct","Dose1Pct","CarPct","IncomePerCap","AirportEnplanements","TripsOver100PerCap","TripsOver250PerCap"
"2446","Brown",37864,"TX","Brown, TX",92.3991126135643,19.1,0,95.2043861475467,39661,NA,2.00728924572153,0.216538136488485
"2447","Burleson",18443,"TX","Burleson, TX",83.8854850078621,17.3,0,95.9471365638767,45970,NA,1.29724014531258,0.0736322724068752
"2448","Burnet",48155,"TX","Burnet, TX",94.1958259786107,25.4,0,96.3507137311115,49731,NA,0.972941542934275,0.208223445125117
"2449","Caldwell",43664,"TX","Caldwell, TX",88.8489373396849,14.6,0,95.7206537890045,34617,NA,1.14380267497252,0.238136680102602
"2450","Calhoun",21290,"TX","Calhoun, TX",89.3001409112259,14.2,0,96.4653125824321,46208,NA,1.47247534053546,0.112400187881635
"2451","Callahan",13943,"TX","Callahan, TX",94.7070214444524,21,0,96.6089062791131,41962,NA,2.21179086279854,0.176002295058452
"2452","Cameron",423163,"TX","Cameron, TX",97.0727591968107,17.3,0,93.0829420970266,29928,403217,1.34468750812335,0.507133185084707
"2453","Camp",13094,"TX","Camp, TX",78.6085229876279,19.4,0,93.6373507057546,37111,NA,1.55857644722774,0.335268061707652
"2454","Carson",5926,"TX","Carson, TX",94.4650691866352,28.4,0,97.8146853146853,48571,NA,1.00185622679717,0.225109686128923
"2455","Cass",30026,"TX","Cass, TX",80.0206487710651,16.4,0,92.2574157868276,37566,NA,2.11290215146873,0.325118230866582
"2456","Castro",7530,"TX","Castro, TX",93.7583001328021,15.6,0,91.5876777251185,64427,NA,1.26148738379814,0.220185922974768
"2457","Chambers",43837,"TX","Chambers, TX",87.585829322262,22.7,0,96.7304001705878,56610,NA,1.11127586285558,0.329630221046148
"2458","Cherokee",52646,"TX","Cherokee, TX",81.2027504463777,17.2,0,94.6080052927555,35245,NA,1.71188694297762,0.169015689701022
"2459","Childress",7306,"TX","Childress, TX",85.8335614563373,18.3,0,94.3498130452846,30731,NA,2.34232137968793,0.480290172460991
"2460","Clay",10471,"TX","Clay, TX",94.9766020437399,21.4,0,97.6857490864799,44295,NA,1.48381243434247,0.175818928469105
"2461","Cochran",2853,"TX","Cochran, TX",90.6764808973011,8,0,93.9879759519038,39333,NA,1.27620049071153,0.174553101997897
"2462","Coke",3387,"TX","Coke, TX",94.301741954532,17.8,0,96.7761557177616,41669,NA,1.88721582521405,0.107174490699734
"2463","Coleman",8175,"TX","Coleman, TX",92.0978593272171,15.8,0,95.2965235173824,42683,NA,0.979082568807339,0.263853211009174
"2464","Collin",1034730,"TX","Collin, TX",69.2616431339576,52.3,0,97.2227351735094,68474,NA,0.716711605926184,0.262401785973152
"2465","Collingsworth",2920,"TX","Collingsworth, TX",87.8767123287671,20.2,0,94.0096618357488,42026,NA,2.12260273972603,0.338013698630137
"2466","Colorado",21493,"TX","Colorado, TX",83.6737542455683,21,0,94.6174496644295,46909,NA,1.26120132136044,0.287488949890662
"2467","Comal",156209,"TX","Comal, TX",92.9491898674212,36.8,0,96.6807483403742,60056,NA,1.05235933909058,0.291020363743446
"2468","Comanche",13635,"TX","Comanche, TX",95.4088742207554,20.3,0,95.3526517222526,43242,NA,2.42625595892923,0.180931426475981
"2469","Concho",2726,"TX","Concho, TX",93.7270726338958,13,0,93.3114035087719,35758,NA,1.83675715333822,0.147101980924431
"2470","Cooke",41257,"TX","Cooke, TX",91.962576047701,20.9,0,95.0035828284802,52875,NA,0.836827689846572,0.186004799185593
"2471","Coryell",75951,"TX","Coryell, TX",73.4842200892681,16.1,0,95.3991577815608,35570,NA,1.05140156153309,0.129820542191676
"2472","Cottle",1398,"TX","Cottle, TX",86.0515021459227,16.8,0,89.8161244695898,60260,NA,2.7238912732475,0.655221745350501
"2473","Crane",4797,"TX","Crane, TX",92.2034604961434,14.7,0,98.0295566502463,51025,NA,1.94934333958724,0.633937877840317
"2474","Crockett",3464,"TX","Crockett, TX",93.6200923787529,14,0,98.6706056129985,44458,NA,1.69284064665127,0.159064665127021
"2475","Crosby",5737,"TX","Crosby, TX",92.5396548718843,13.2,0,92.5764192139738,37580,NA,0.866306431933066,0.0754749869269653
"2476","Culberson",2171,"TX","Culberson, TX",90.6494702901888,10.2,0,92.5862068965517,59506,NA,3.84062643942883,0.877475817595578
"2477","Dallam",7287,"TX","Dallam, TX",92.2739124468231,15.8,0,97.8849407783418,64756,NA,1.76615891313298,0.24687800192123
"2478","Dallas",2635516,"TX","Dallas, TX",66.5575545737533,31.5,0,93.1623185876741,62782,7040950,1.02468472966964,0.329262277292189
"2479","Dawson",12728,"TX","Dawson, TX",89.4720301697046,14.2,0,89.4493290143452,40131,NA,1.36950031426776,0.208280955373979
"2480","Deaf Smith",18546,"TX","Deaf Smith, TX",94.074193896258,12,0,95.2481692432872,52368,NA,1.38914051547504,0.328911894748194
"2481","Delta",5331,"TX","Delta, TX",86.7567060589008,25.1,0,92.7963981990996,40622,NA,1.52785593697243,0.402926280247608
"2482","Denton",887207,"TX","Denton, TX",75.6156116892676,45.1,0,97.4423644777055,59414,NA,0.793767407155264,0.274914422451581
"2483","DeWitt",20160,"TX","DeWitt, TX",88.015873015873,12.6,0,94.1543700340522,59389,NA,1.10411706349206,0.102529761904762
"2484","Dickens",2211,"TX","Dickens, TX",88.3310719131615,18.5,0,91.4792899408284,33843,NA,0.504748982360923,0.0587969244685663
"2485","Dimmit",10124,"TX","Dimmit, TX",95.7427894112999,13.6,0,89.2630241423126,38800,NA,2.26659423152904,0.469280916633742
"2486","Donley",3278,"TX","Donley, TX",90.7260524710189,17.9,0,97.752808988764,45531,NA,1.37614399023795,0.227577791336181
"2487","Duval",11157,"TX","Duval, TX",96.441695796361,9,0,87.1546567929365,39029,NA,1.14815810701802,0.139195124137313
"2488","Eastland",18360,"TX","Eastland, TX",94.2647058823529,16,0,92.7141096734442,78826,NA,2.21448801742919,0.170261437908497
"2489","Ector",166223,"TX","Ector, TX",90.1114767511115,15.4,0,95.8899676375405,50161,NA,1.64692010130969,0.431420441214513
"2490","Edwards",1932,"TX","Edwards, TX",94.5652173913043,18.2,0,98.0988593155894,45429,NA,1.86490683229814,0.287784679089027
"2491","El Paso",839238,"TX","El Paso, TX",91.8408127372688,23.3,0,93.0338041817301,37715,1381392,1.20215600342215,0.498655923587826
"2492","Ellis",184826,"TX","Ellis, TX",84.0623072511443,24.3,0,97.438358315738,45968,NA,0.985597264454135,0.217896832696699
"2493","Erath",42698,"TX","Erath, TX",93.8990116633098,31.5,0,94.4170650974623,40462,NA,1.45828844442363,0.181179446344091
"2494","Falls",17297,"TX","Falls, TX",71.8621726310921,12.4,0,90.3635314483554,35258,NA,1.82349540382725,0.204891021564433
"2495","Fannin",35514,"TX","Fannin, TX",89.0831784648308,17.4,0,95.8242993656147,39830,NA,0.860280452779186,0.130877963619981
"2496","Fayette",25346,"TX","Fayette, TX",90.6217943659749,19.7,0,95.2490421455939,54552,NA,1.24007732975617,0.160498698019411
"2497","Fisher",3830,"TX","Fisher, TX",91.8537859007833,18.6,0,95.5028107432855,44630,NA,2.04621409921671,0.208093994778068
"2498","Floyd",5712,"TX","Floyd, TX",91.9117647058823,15.9,0,94.4517833553501,44646,NA,1.53378851540616,0.565301120448179
"2499","Foard",1155,"TX","Foard, TX",92.034632034632,16.2,0,94.9343339587242,44895,NA,1.81818181818182,0.038961038961039
"2500","Fort Bend",811688,"TX","Fort Bend, TX",54.7337154177467,46.2,0,97.7800010929743,59653,NA,0.832431919653857,0.265387685908871
"2501","Franklin",10725,"TX","Franklin, TX",91.6456876456876,26.6,0,97.0239596469105,41307,NA,2.54480186480186,0.146573426573427
"2502","Freestone",19717,"TX","Freestone, TX",79.718009839225,15.3,0,94.6137910624445,38182,NA,1.75685956281382,0.146878328346097
"2503","Frio",20306,"TX","Frio, TX",91.0469811878263,7.3,0,91.699691765742,30223,NA,1.09962572638629,0.151974785777603
"2504","Gaines",21492,"TX","Gaines, TX",94.891122278057,11.4,0,94.3565037852719,44405,NA,1.77061232086358,0.399078726968174
"2505","Galveston",342139,"TX","Galveston, TX",80.2553932758323,31.1,0,94.86898664339,54250,NA,0.720619397379428,0.211525140366927
"2506","Garza",6229,"TX","Garza, TX",89.0351581313212,13.9,0,95.3337653920933,32601,NA,1.31257023599294,0.40311446460106
"2507","Gillespie",26988,"TX","Gillespie, TX",96.4947384022528,32.2,0,95.5956611183841,63291,NA,0.738772787905736,0.183785386097525
"2508","Glasscock",1409,"TX","Glasscock, TX",97.0901348474095,27.2,0,100,84623,NA,1.43009226401703,0.361958836053939
"2509","Goliad",7658,"TX","Goliad, TX",91.9561243144424,17.3,0,91.4558122478915,45589,NA,1.65904936014625,0.376469051971794
"2510","Gonzales",20837,"TX","Gonzales, TX",88.8131688822767,13.1,0,93.4818033677349,44789,NA,1.44353793732303,0.136104045687959
"2511","Gray",21886,"TX","Gray, TX",89.8382527643242,13.9,0,94.9137493658042,44127,NA,0.783377501599196,0.146623412226994
"2512","Grayson",136212,"TX","Grayson, TX",87.5444160573224,20.4,0,95.2325917364923,43987,NA,0.794907937626641,0.174911167885355
"2513","Gregg",123945,"TX","Gregg, TX",74.43220783412,21.3,0,93.4381874175099,47109,20968,1.36094235346323,0.158368631247731
"2514","Grimes",28880,"TX","Grimes, TX",81.0768698060942,15.7,0,96.5819553878593,36909,NA,1.51759002770083,0.199965373961219
"2515","Guadalupe",166847,"TX","Guadalupe, TX",85.1336853524487,28.2,0,97.4034374422473,45797,NA,0.930409297140494,0.222850875352868
"2516","Hale",33406,"TX","Hale, TX",90.1694306412022,17.1,0,93.9723772066222,35633,NA,2.16422199604861,0.519158235047596
"2517","Hall",2964,"TX","Hall, TX",87.1120107962213,15.9,0,92.2651933701657,33095,NA,3.69838056680162,0.173751686909582
"2518","Hamilton",8461,"TX","Hamilton, TX",94.6814797305283,22.4,0,98.2268317162931,60584,NA,1.75002954733483,0.363786786431864
"2519","Hansford",5399,"TX","Hansford, TX",95.2954250787183,15.1,0,97.6605005440696,65330,NA,1.65882570846453,0.263011668827561
"2520","Hardeman",3933,"TX","Hardeman, TX",89.9567759979659,13.7,0,94.4862155388471,42023,NA,2.00711924739385,0.200864480040681
"2521","Hardin",57602,"TX","Hardin, TX",91.5211277386202,16.8,0,95.6899059439542,47221,NA,1.06011944029721,0.222804763723482
"2522","Harris",4713325,"TX","Harris, TX",69.5621244026245,31.5,0,94.0224920392085,60002,26533871,0.758432529053269,0.231985275787263
"2523","Harrison",66553,"TX","Harrison, TX",74.9522936606915,19.1,0,94.6419371458011,42891,NA,1.54047150391417,0.177407479752979
"2524","Hartley",5576,"TX","Hartley, TX",90.1183644189383,17.8,0,99.8212157330155,81238,NA,1.81527977044476,0.493364418938307
"2525","Haskell",5658,"TX","Haskell, TX",90.8271474019088,11.9,0,91.9384902143523,39899,NA,1.73577235772358,0.0797101449275362
"2526","Hays",230191,"TX","Hays, TX",89.9804944589493,37.2,0,97.1431294851369,45332,NA,0.659517531093744,0.108909557715115
"2527","Hemphill",3819,"TX","Hemphill, TX",94.9725058915947,21.2,0,96.5331278890601,57053,NA,2.91961246399581,0.2827965435978
"2528","Henderson",82737,"TX","Henderson, TX",89.8086708485925,17.3,0,94.5605878336639,40135,NA,1.65045868233076,0.335182566445484
"2529","Hidalgo",868707,"TX","Hidalgo, TX",96.9750445201892,18.7,0,93.7649205982924,27415,391687,1.38323623500214,0.468880761867926
"2530","Hill",36649,"TX","Hill, TX",89.5576959807907,17.4,0,94.6197660098522,41240,NA,2.1760211738383,0.280553357526808
"2531","Hockley",23021,"TX","Hockley, TX",92.7848486164806,15.8,0,94.5854695510817,42162,NA,1.27296815950654,0.206463663611485
"2532","Hood",61643,"TX","Hood, TX",95.4041821455802,26.4,0,97.390754785121,51384,NA,0.856350274970394,0.208052820271564
"2533","Hopkins",37084,"TX","Hopkins, TX",88.7094164599288,20.1,0,96.0741954707986,41562,NA,1.56870887714378,0.177974328551397
"2534","Houston",22968,"TX","Houston, TX",71.8695576454197,15.2,0,92.9714008725158,39609,NA,2.03422152560084,0.26314872866597
"2535","Howard",36664,"TX","Howard, TX",88.1873227143792,12.6,0,93.6008676789588,43348,NA,1.71244272310714,0.519365044730526
"2536","Hudspeth",4886,"TX","Hudspeth, TX",90.1760130986492,10.7,0,96.319018404908,23569,NA,3.3876381498158,0.277936962750716
"2537","Hunt",98594,"TX","Hunt, TX",86.4910643649715,19.9,0,93.8985808551026,38892,NA,1.05740714445098,0.23793537132077
"2538","Hutchinson",20938,"TX","Hutchinson, TX",91.7088547139173,14,0,95.5549141290229,43981,NA,0.78355143757761,0.246537396121884
"2539","Irion",1536,"TX","Irion, TX",95.1822916666667,15,0,98.533724340176,72177,NA,1.98958333333333,0.194661458333333
"2540","Jack",8935,"TX","Jack, TX",92.870733072188,13.5,0,94.3813131313131,40827,NA,1.66424174594292,0.167207610520425
"2541","Jackson",14760,"TX","Jackson, TX",89.3292682926829,16.5,0,94.7325605043726,46596,NA,1.84586720867209,0.242886178861789
"2542","Jasper",35529,"TX","Jasper, TX",80.9564018126038,12.9,0,94.5578231292517,40834,NA,1.59306482028765,0.285569534746264
"2543","Jeff Davis",2274,"TX","Jeff Davis, TX",93.5356200527705,30.5,0,99.0512333965844,43080,NA,1.60158311345646,0.343447669305189
"2544","Jefferson",251565,"TX","Jefferson, TX",59.0503448412935,19.7,0,92.6947563126425,44613,33747,0.927585315922326,0.121869099437521
"2545","Jim Hogg",5200,"TX","Jim Hogg, TX",97.1153846153846,13.4,0,89.2373923739237,33602,NA,3.3925,0.257692307692308
"2546","Jim Wells",40482,"TX","Jim Wells, TX",96.3465243812065,12.2,0,92.7696927696928,42174,NA,1.57185909787066,0.192060668939282
"2547","Johnson",175817,"TX","Johnson, TX",91.1919780226031,18.7,0,98.0404815913453,43759,NA,0.93496078308696,0.215542296819989
"2548","Jones",20083,"TX","Jones, TX",82.8561469899915,11.7,0,93.9080056179775,32639,NA,2.08156151969327,0.210376935716775
"2549","Karnes",15601,"TX","Karnes, TX",88.2507531568489,15.3,0,94.2550210182158,56449,NA,1.77193769630152,0.372540221780655
"2550","Kaufman",136154,"TX","Kaufman, TX",81.274145452943,20.5,0,96.3935288701828,43972,NA,1.37273969181956,0.366628964261057
"2551","Kendall",47431,"TX","Kendall, TX",94.4804031118888,42.1,0,97.1935732828177,81882,NA,0.88176509034176,0.26851637114967
"2552","Kenedy",404,"TX","Kenedy, TX",90.0990099009901,1,0,92.3857868020305,42262,NA,NA,NA
"2553","Kent",762,"TX","Kent, TX",94.0944881889764,25.4,0,90.1098901098901,54630,NA,2.71916010498688,1.50524934383202
"2554","Kerr",52600,"TX","Kerr, TX",93.7946768060837,27.4,0,96.892958930991,51768,NA,0.836977186311787,0.225456273764259
"2555","Kimble",4337,"TX","Kimble, TX",96.2185842748444,22.5,0,95.8496915311273,44371,NA,1.86465298593498,0.272538621166705
"2556","King",272,"TX","King, TX",94.8529411764706,20.9,0,100,78849,NA,NA,NA
"2557","Kinney",3667,"TX","Kinney, TX",93.2642487046632,12.1,0,94.5400149588631,32219,NA,1.5074993182438,0.418325606763022
"2558","Kleberg",30680,"TX","Kleberg, TX",90.7627118644068,24.6,0,90.0502053856686,41526,NA,1.36538461538462,0.194524119947849
"2559","Knox",3664,"TX","Knox, TX",89.7652838427948,20.1,0,96.1454545454545,39587,NA,2.83706331877729,0.222434497816594
"2560","La Salle",7520,"TX","La Salle, TX",96.3563829787234,7.5,0,96.1657117672984,39913,NA,2.24002659574468,0.575265957446809
"2561","Lamar",49859,"TX","Lamar, TX",80.7336689464289,18.7,0,91.9264386399232,43063,NA,1.56615656150344,0.128923564451754
"2562","Lamb",12893,"TX","Lamb, TX",91.181261149461,14.4,0,93.1472081218274,45655,NA,1.5692236097107,0.255487473823005
"2563","Lampasas",21428,"TX","Lampasas, TX",89.8170617883144,19.9,0,94.9532470859485,50656,NA,1.36592309128243,0.210098935971626
"2564","Lavaca",20154,"TX","Lavaca, TX",90.7512156395753,16.7,0,94.3010477894199,53483,NA,1.38816115907512,0.0980450530911978
"2565","Lee",17239,"TX","Lee, TX",85.5444051279077,14.6,0,96.1066931742876,50665,NA,1.63385347177911,0.16201635825744
"2566","Leon",17404,"TX","Leon, TX",89.6632957940703,14,0,95.8714884370635,40056,NA,2.0346472075385,0.148241783498046
"2567","Liberty",88219,"TX","Liberty, TX",86.5403144447341,9.7,0,93.9865292300822,37874,NA,1.00785545063988,0.215973883177093
"2568","Limestone",23437,"TX","Limestone, TX",78.5894099074114,14.8,0,95.5234570848752,37774,NA,1.93804667832914,0.156120663907497
"2569","Lipscomb",3233,"TX","Lipscomb, TX",91.8960717599753,19.7,0,95.6375838926175,77810,NA,3.05598515310857,0.209403031240334
"2570","Live Oak",12207,"TX","Live Oak, TX",92.0209715736872,12.2,0,96.0021321961621,37415,NA,1.61825182272467,0.177029573195707
"2571","Llano",21795,"TX","Llano, TX",95.9027299839413,25.3,0,95.4597833602213,49905,NA,1.34136269786648,0.298095893553567
"2572","Loving",169,"TX","Loving, TX",94.6745562130178,0,0,100,53734,NA,2.40828402366864,0.899408284023669
"2573","Lubbock",310569,"TX","Lubbock, TX",86.5395451574368,30.1,0,94.5324615818413,44311,443239,1.27807347159568,0.321377858060528
"2574","Lynn",5951,"TX","Lynn, TX",93.2616366997143,17.3,0,91.9220055710306,43141,NA,1.54158964879852,0.250210048731306
"2575","Madison",14284,"TX","Madison, TX",76.0571268552226,14.7,0,93.1599906301241,32648,NA,2.51708204984598,0.180271632595912
"2576","Marion",9854,"TX","Marion, TX",74.5382585751979,14.7,0,95.0371155885472,39895,NA,1.57469048102293,0.269535214126243
"2577","Martin",5771,"TX","Martin, TX",93.5366487610466,18.3,0,100,60844,NA,1.80627274302547,0.555536302200658
"2578","Mason",4274,"TX","Mason, TX",96.6541881141788,27.6,0,96.9929245283019,47439,NA,1.2042583060365,0.167290594291062
"2579","Matagorda",36643,"TX","Matagorda, TX",83.628523865404,17.4,0,94.4901790872328,45237,NA,1.24951559643042,0.159839532789346
"2580","Maverick",58722,"TX","Maverick, TX",96.171792513879,12.7,0,93.878177575832,31380,NA,2.83466162596642,0.766952760464562
"2581","McCulloch",7984,"TX","McCulloch, TX",93.0235470941884,17.3,0,93.0639516385619,38895,NA,2.06788577154309,0.296843687374749
"2582","McLennan",256623,"TX","McLennan, TX",79.9904918888798,24.2,0,93.6671330535012,42159,62882,1.48464479021756,0.124583533042635
"2583","McMullen",743,"TX","McMullen, TX",93.5397039030956,28.8,0,95.9259259259259,65250,NA,1.22745625841184,0.0592193808882907
"2584","Medina",51584,"TX","Medina, TX",93.3196339950372,19.8,0,95.0835352633593,41095,NA,1.44515741315136,0.292338709677419
"2585","Menard",2138,"TX","Menard, TX",95.088868101029,18,0,91.1242603550296,37218,NA,2.04349859681946,0.0458372310570627
"2586","Midland",176832,"TX","Midland, TX",87.8342155266015,27.4,0,96.1384609986315,130983,518509,1.99383030220775,0.568369978284473
"2587","Milam",24823,"TX","Milam, TX",86.4480522096443,14.1,0,94.6900736887733,37238,NA,1.18837368569472,0.135640333561616
"2588","Mills",4873,"TX","Mills, TX",96.1420069772214,18.3,0,95.5865921787709,39334,NA,1.83398317258362,0.144879950749025
"2589","Mitchell",8545,"TX","Mitchell, TX",82.796957284962,11.3,0,96.0537363560034,33593,NA,1.99953188999415,0.368987712112346
"2590","Montague",19818,"TX","Montague, TX",95.4334443435261,16.9,0,95.5897435897436,42230,NA,1.03769300635786,0.138308608335856
"2591","Montgomery",607391,"TX","Montgomery, TX",87.8585622770176,34.5,0,96.7908220026277,63424,NA,0.929539621100741,0.272527910357579
"2592","Moore",20940,"TX","Moore, TX",86.1556829035339,14.3,0,94.8314272983811,46108,NA,1.91991404011461,0.356542502387775
"2593","Morris",12388,"TX","Morris, TX",72.7397481433646,14.3,0,92.9450850107485,41068,NA,1.72723603487246,0.148692282854375
"2594","Motley",1200,"TX","Motley, TX",93.25,16.8,0,96.5235173824131,32988,NA,0.731666666666667,0.2425
"2595","Nacogdoches",65204,"TX","Nacogdoches, TX",77.6164039016011,24.5,0,93.2693521909332,38569,NA,2.11583645175143,0.200647199558309
"2596","Navarro",50113,"TX","Navarro, TX",81.0169018019276,15.9,0,93.8112815780367,39652,NA,1.68173926925149,0.305449683714805
"2597","Newton",13595,"TX","Newton, TX",76.7267377712394,9.7,0,93.6594543744121,34265,NA,1.55461566752483,0.247885251930857
"2598","Nolan",14714,"TX","Nolan, TX",90.4716596438766,15.2,0,93.3234695764749,46066,NA,1.55097186353133,0.18655702052467
"2599","Nueces",362294,"TX","Nueces, TX",90.880058736827,21.8,0,92.5269020710539,44889,338312,1.16415673458572,0.154399465627363
"2600","Ochiltree",9836,"TX","Ochiltree, TX",94.5506303375356,15.6,0,98.6505885730692,60862,NA,2.66500610004067,0.463501423342822
"2601","Oldham",2112,"TX","Oldham, TX",91.2405303030303,22,0,97.1380471380471,55479,NA,0.995738636363636,0.181818181818182
"2602","Orange",83396,"TX","Orange, TX",87.41186627656,15.5,0,94.1913295891967,45663,NA,0.851599597102979,0.127596047772075
"2603","Palo Pinto",29189,"TX","Palo Pinto, TX",93.4358833807256,16.6,0,93.6811311555339,41193,NA,1.15567508307924,0.203878173284456
"2604","Panola",23194,"TX","Panola, TX",80.5510045701475,16.1,0,95.9824012967466,45467,NA,2.45735966198155,0.493920841596965
"2605","Parker",142878,"TX","Parker, TX",94.8249555564888,26.4,0,97.3793009963175,55811,NA,1.21194305631378,0.260949901314408
"2606","Parmer",9605,"TX","Parmer, TX",93.9510671525247,17.9,0,95.6603184514518,49541,NA,1.71900052056221,0.360124934929724
"2607","Pecos",15823,"TX","Pecos, TX",91.4491562914744,9.8,0,95.3393470790378,39731,NA,3.17405043291411,0.844277317828477
"2608","Polk",51353,"TX","Polk, TX",85.0388487527506,13.1,0,94.3326124327621,39818,NA,1.55936362043113,0.174322824372481
"2609","Potter",117415,"TX","Potter, TX",79.4208576416982,14.9,0,91.8814781433078,46086,341132,1.39094664225184,0.45851041178725
"2610","Presidio",6704,"TX","Presidio, TX",92.2285202863962,21.2,0,88.5961462839166,46581,NA,1.12186754176611,0.332786396181384
"2611","Rains",12514,"TX","Rains, TX",93.4952852804858,13.7,0,96.5357967667437,34819,NA,1.71096372063289,0.343535240530606
"2612","Randall",137713,"TX","Randall, TX",91.4510612650948,32.4,0,97.3273400959728,49544,NA,1.48776803932817,0.494405030752362
"2613","Reagan",3849,"TX","Reagan, TX",91.9719407638348,10.5,0,96.1254612546125,51945,NA,2.72642244738893,0.617822811119771
"2614","Real",3452,"TX","Real, TX",94.2931633835458,17.4,0,95.2930728241563,36070,NA,1.42236384704519,0.351390498261877
"2615","Red River",12023,"TX","Red River, TX",79.3811860600516,12.5,0,94.3985492645577,43039,NA,1.82408716626466,0.181069616568244
"2616","Reeves",15976,"TX","Reeves, TX",90.7799198798197,12.3,0,96.0204661739625,45458,NA,3.30608412618928,0.800075112669004
"2617","Refugio",6948,"TX","Refugio, TX",89.8244099021301,11.5,0,92.2654102866117,46464,NA,1.44343696027634,0.299654576856649
"2618","Roberts",854,"TX","Roberts, TX",95.9016393442623,25,0,96.0132890365448,48344,NA,1.58196721311475,0.631147540983607
"2619","Robertson",17074,"TX","Robertson, TX",76.1098746632306,16.1,0,91.4804469273743,42463,NA,2.77357385498419,0.272929600562258
"2620","Rockwall",104915,"TX","Rockwall, TX",86.2726969451461,40.7,0,97.7658028578348,62237,NA,0.801925368155173,0.235733689176953
"2621","Runnels",10264,"TX","Runnels, TX",92.8975058456742,18.1,0,95.1745379876797,41929,NA,2.12860483242401,0.23655494933749
"2622","Rusk",54406,"TX","Rusk, TX",78.860787413153,15.5,0,95.675944333996,37697,NA,1.74480755798993,0.160993272800794
"2623","Sabine",10542,"TX","Sabine, TX",89.8690950483779,17.6,0,95.1751333797263,36627,NA,1.95200151773857,0.328305824321761
"2624","San Augustine",8237,"TX","San Augustine, TX",75.6586135729028,14,0,92.6687916545929,42299,NA,2.50904455505645,0.515843146776739
"2625","San Jacinto",28859,"TX","San Jacinto, TX",86.7181815031706,11.2,0,97.1124166085831,36260,NA,1.39907827714058,0.229495131501438
"2626","San Patricio",66730,"TX","San Patricio, TX",94.0521504570658,15.6,0,93.0474277229452,46506,NA,1.24581147909486,0.161066986362955
"2627","San Saba",6055,"TX","San Saba, TX",91.9900908340215,14.1,0,93.9000960614793,40521,NA,1.34153592072667,0.171758876961189
"2628","Schleicher",2793,"TX","Schleicher, TX",94.4504117436448,16.6,0,97.0232558139535,42255,NA,2.51951306838525,0.476548514142499
"2629","Scurry",16703,"TX","Scurry, TX",90.39094773394,16.2,0,95.3711496381081,42915,NA,2.04244746452733,0.249895228402083
"2630","Shackelford",3265,"TX","Shackelford, TX",94.8238897396631,30.5,0,96.3553530751709,113163,NA,1.50964777947933,0.161408882082695
"2631","Shelby",25274,"TX","Shelby, TX",78.2226794334098,13.8,0,93.1561390293769,41767,NA,2.22687346680383,0.283690749386722
"2632","Sherman",3022,"TX","Sherman, TX",94.7054930509596,15,0,97.6447497546614,97002,NA,1.180675049636,0.42223692918597
"2633","Somervell",9128,"TX","Somervell, TX",93.7226117440841,26.4,0,98.0467499199488,45812,NA,1.0044916739702,0.253396143733567
"2634","Starr",64633,"TX","Starr, TX",98.615258459301,9.9,0,90.0790709167284,27713,NA,1.71817802051584,0.653164791979329
"2635","Stephens",9366,"TX","Stephens, TX",93.401665598975,16.2,0,95.8731136433631,43971,NA,1.90732436472347,0.221118940849883
"2636","Sterling",1291,"TX","Sterling, TX",93.415956622773,9.5,0,99.1266375545851,61920,NA,2.23780015491867,0.168086754453912
"2637","Stonewall",1350,"TX","Stonewall, TX",91.6296296296296,14.8,0,96.551724137931,58541,NA,1.16222222222222,0.131851851851852
"2638","Sutton",3776,"TX","Sutton, TX",96.1334745762712,17.1,0,95.6798866855524,61646,NA,3.27118644067797,0.300317796610169
"2639","Swisher",7397,"TX","Swisher, TX",86.6432337434095,15.3,0,92.1756487025948,51779,NA,1.12816006489117,0.1331620927403
"2640","Tarrant",2102515,"TX","Tarrant, TX",72.6176983279549,32.3,0,95.7019535419596,53292,31589839,0.831979320004851,0.239359528945097
"2641","Taylor",138034,"TX","Taylor, TX",85.1768404885753,25.2,0,94.1886580572712,47793,86000,1.41253604184476,0.206173841227524
"2642","Terrell",776,"TX","Terrell, TX",91.1082474226804,18.4,0,99.2822966507177,49591,NA,9.40463917525773,1.36340206185567
"2643","Terry",12337,"TX","Terry, TX",91.7321877279728,11.4,0,91.6276779118444,37741,NA,1.92850774094188,0.254843154737781
"2644","Throckmorton",1501,"TX","Throckmorton, TX",95.8694203864091,21.7,0,95.8083832335329,41454,NA,1.48101265822785,0
"2645","Titus",32750,"TX","Titus, TX",84.7511450381679,16.3,0,95.8138253924539,37070,NA,1.97883969465649,0.181923664122137
"2646","Tom Green",119200,"TX","Tom Green, TX",90.614932885906,24.5,0,94.2305028397285,48876,63842,1.5838255033557,0.25623322147651
"2647","Travis",1273954,"TX","Travis, TX",79.7085295073448,50,0,94.534688511541,71666,5797562,0.563758189071191,0.136741985974376
"2648","Trinity",14651,"TX","Trinity, TX",87.6800218415125,12.9,0,92.9850746268657,36062,NA,1.78083407275954,0.157258890178145
"2649","Tyler",21672,"TX","Tyler, TX",85.7881136950904,13.4,0,93.2676056338028,32978,NA,1.66897379106681,0.235741971207087
"2650","Upshur",41753,"TX","Upshur, TX",88.281081598927,17.1,0,95.5769776013609,37563,NA,1.73690513256532,0.25693962110507
"2651","Upton",3657,"TX","Upton, TX",91.3863822805578,9.6,0,90.9159159159159,47118,NA,2.05086136177194,0.878589007383101
